candidate_TF,neighbor_rank,neighbor_TF_in_perturbseq_rest,distance,similarity_approx
ZNF326,7,STAT3,0.4844712523418321,0.5155287476581679
ZNF326,8,ZNF184,0.5012595644118873,0.49874043558811265
ZNF326,9,CREBL2,0.514578882676202,0.485421117323798
ZNF326,10,SMYD3,0.5186664100983962,0.4813335899016038
ZNF33B,1,SMAD4,0.4965204671845166,0.5034795328154834
ZNF33B,2,ZNF684,0.5622882848253776,0.4377117151746224
ZNF33B,3,ZNF264,0.564863871153507,0.435136128846493
ZNF33B,4,MEF2D,0.5726036181640127,0.42739638183598727
ZNF33B,5,FOXO3,0.5829006685842828,0.4170993314157172
ZNF33B,6,ZNF623,0.5947903304315989,0.4052096695684011
ZNF33B,7,ZNF213,0.595937404378905,0.40406259562109503
ZNF33B,8,TGIF1,0.6057236496439131,0.3942763503560869
ZNF33B,9,SPEN,0.6275792014794995,0.3724207985205005
ZNF33B,10,ATMIN,0.6297004271067181,0.37029957289328186
ZNF37A,1,ZNF180,0.42097607226929046,0.5790239277307095
ZNF37A,2,ZBTB37,0.4216931604046775,0.5783068395953225
ZNF37A,3,MLX,0.43241885146729087,0.5675811485327091
ZNF37A,4,ZNF227,0.4539056315322426,0.5460943684677574
ZNF37A,5,PHF19,0.4644038969721337,0.5355961030278663
ZNF37A,6,DEAF1,0.4652345875740801,0.5347654124259199
ZNF37A,7,ZBTB42,0.47708609101513233,0.5229139089848677
ZNF37A,8,SP2,0.548048698186437,0.451951301813563
ZNF37A,9,ATF6B,0.5566670668917321,0.44333293310826793
ZNF37A,10,LCORL,0.5607348061516165,0.4392651938483835
ZNF397,1,ZNF354B,0.26175389322866427,0.7382461067713357
ZNF397,2,ZNF345,0.2695484650849499,0.7304515349150501
ZNF397,3,ZNF682,0.27009243565985874,0.7299075643401413
ZNF397,4,BPTF,0.28632494027846955,0.7136750597215304
ZNF397,5,PRMT3,0.2897130450347437,0.7102869549652563
ZNF397,6,NR2C2,0.30670783434331106,0.6932921656566889
ZNF397,7,NR4A1,0.31601771459500017,0.6839822854049998
ZNF397,8,ZNF343,0.3199378471076886,0.6800621528923114
ZNF397,9,ZNF260,0.3304361346857294,0.6695638653142706
ZNF397,10,FBXL19,0.3305693164547401,0.6694306835452599
ZNF429,1,NR4A1,0.3993772266017106,0.6006227733982894
ZNF429,2,TBX21,0.4082786861977835,0.5917213138022165
ZNF429,3,RLF,0.4322196765232379,0.5677803234767621
ZNF429,4,ZNF681,0.44783431986170374,0.5521656801382963
ZNF429,5,ZNF345,0.469266973132888,0.530733026867112
ZNF429,6,ZNF682,0.4843147459279631,0.5156852540720369
ZNF429,7,ZNF436,0.4868196233906451,0.5131803766093549
ZNF429,8,ZNF354B,0.4905528035488188,0.5094471964511812
ZNF429,9,BPTF,0.507522352261141,0.49247764773885905
ZNF429,10,ZNF718,0.5192948458193554,0.48070515418064463
ZNF440,1,ZFP14,0.3900037266970141,0.6099962733029859
ZNF440,2,JRK,0.4034366135389482,0.5965633864610518
ZNF440,3,FOXO3,0.4150595106302867,0.5849404893697133
ZNF440,4,ZNF213,0.4231117097051954,0.5768882902948046
ZNF440,5,ZBTB5,0.4270402357113827,0.5729597642886173
ZNF440,6,ZBTB22,0.44157969027149335,0.5584203097285066
ZNF440,7,RLF,0.4756061614575052,0.5243938385424948
ZNF440,8,KLF3,0.4816975770029961,0.5183024229970039
ZNF440,9,ZFAT,0.4890239892959387,0.5109760107040613
ZNF440,10,BATF3,0.5032312308389423,0.4967687691610577
ZNF48,1,ZNF562,0.49814234558159143,0.5018576544184086
ZNF48,2,MTERF4,0.5345583452264073,0.4654416547735927
ZNF48,3,ZNF586,0.5381217895213669,0.4618782104786331
ZNF48,4,ZNF526,0.556834212559684,0.443165787440316
ZNF48,5,ZNF213,0.5581190951163264,0.4418809048836736
ZNF48,6,CC2D1A,0.565880551549649,0.434119448450351
ZNF48,7,NCOA1,0.5756416689924975,0.42435833100750253
ZNF48,8,ZFX,0.5816964206453568,0.41830357935464324
ZNF48,9,ZSCAN26,0.5822888723652373,0.4177111276347627
ZNF48,10,ZNF398,0.5874492144903865,0.41255078550961355
ZNF501,1,PPARA,0.3493364998375712,0.6506635001624288
ZNF501,2,STAT5B,0.3653827572993049,0.6346172427006951
ZNF501,3,ATF6B,0.4490012890856926,0.5509987109143074
ZNF501,4,GPBP1,0.46113988648654836,0.5388601135134516
ZNF501,5,NFE2L2,0.5093619659384252,0.4906380340615748
ZNF501,6,BPTF,0.5242112837701651,0.4757887162298349
ZNF501,7,TBX21,0.5293551793127366,0.47064482068726343
ZNF501,8,ZNF776,0.5298886258122464,0.4701113741877536
ZNF501,9,PRMT3,0.5299876198899965,0.47001238011000346
ZNF501,10,ZNF681,0.5357720201497229,0.4642279798502771
ZNF524,1,RREB1,0.4032874545464842,0.5967125454535158
ZNF524,2,ZNF180,0.4161660725174605,0.5838339274825395
ZNF524,3,ZNF322,0.4169985922675601,0.5830014077324399
ZNF524,4,ZNF268,0.4221158336286245,0.5778841663713755
ZNF524,5,SMYD3,0.42942026175920056,0.5705797382407994
ZNF524,6,MLX,0.5134749279680232,0.4865250720319768
ZNF524,7,ZBTB37,0.5220237634251375,0.47797623657486255
ZNF524,8,KDM2A,0.525105921677052,0.47489407832294805
ZNF524,9,BATF,0.5306521329225813,0.4693478670774187
ZNF524,10,MXD3,0.5448110482495288,0.45518895175047125
ZNF544,1,ZNF254,0.38213321444542214,0.6178667855545779
ZNF544,2,ZNF561,0.4239425811921048,0.5760574188078952
ZNF544,3,ZNF658,0.43910187137667933,0.5608981286233207
ZNF544,4,HOXB4,0.46996939673552107,0.5300306032644789
ZNF544,5,POU6F1,0.479393829554699,0.520606170445301
ZNF544,6,ZBTB7A,0.48469362454428944,0.5153063754557106
ZNF544,7,MSANTD4,0.4863877689965569,0.5136122310034431
ZNF544,8,ZBED1,0.48859831599722503,0.511401684002775
ZNF544,9,REXO4,0.49376337512813306,0.5062366248718669
ZNF544,10,ZSCAN2,0.4947919073929977,0.5052080926070023
ZNF563,1,ATF6B,0.3265713628677406,0.6734286371322594
ZNF563,2,PRMT3,0.32957148456771856,0.6704285154322814
ZNF563,3,ZNF681,0.35263646717588304,0.647363532824117
ZNF563,4,ZNF672,0.3695252698992796,0.6304747301007204
ZNF563,5,ZNF776,0.3714961929944368,0.6285038070055632
ZNF563,6,MAFG,0.39979870405149287,0.6002012959485071
ZNF563,7,ZNF343,0.4017028853519523,0.5982971146480477
ZNF563,8,ZNF346,0.41227461630269524,0.5877253836973048
ZNF563,9,REST,0.4132351757429401,0.5867648242570599
ZNF563,10,BPTF,0.4342002295877525,0.5657997704122475
ZNF576,1,KLF11,0.38362477790554705,0.616375222094453
ZNF576,2,JUNB,0.3989909892763164,0.6010090107236836
ZNF576,3,NCOA1,0.4261351958729084,0.5738648041270916
ZNF576,4,ZNF644,0.43110886926815883,0.5688911307318412
ZNF576,5,RBPJ,0.4344038418025439,0.5655961581974561
ZNF576,6,THAP11,0.4371674422026033,0.5628325577973967
ZNF576,7,ZNF14,0.4460556849110622,0.5539443150889378
ZNF576,8,ZNF384,0.4596074454765259,0.5403925545234741
ZNF576,9,SP140,0.4746311566182754,0.5253688433817246
ZNF576,10,LIN54,0.4807486993520549,0.5192513006479451
ZNF580,1,ZNF512B,0.10619126303818227,0.8938087369618177
ZNF580,2,SRF,0.10965433607097519,0.8903456639290248
ZNF580,3,THRA,0.11907964043866925,0.8809203595613307
ZNF580,4,SP140L,0.12496693970460582,0.8750330602953942
ZNF580,5,ZNF221,0.14759836391644254,0.8524016360835575
ZNF580,6,NFAT5,0.14767470248401526,0.8523252975159847
ZNF580,7,ZNF18,0.1485618845936253,0.8514381154063747
ZNF580,8,ZNF653,0.14971751877635464,0.8502824812236454
ZNF580,9,TCFL5,0.16801379379677484,0.8319862062032252
ZNF580,10,ZBED5,0.18760485549906247,0.8123951445009375
ZNF639,1,ZNF764,0.5191327341665124,0.4808672658334876
ZNF639,2,ZNF496,0.5233491890844761,0.47665081091552386
ZNF639,3,SP100,0.5253762662833699,0.47462373371663014
ZNF639,4,ZNF780A,0.5278725703916245,0.4721274296083755
ZNF639,5,ARID2,0.5334433233200393,0.4665566766799607
ZNF639,6,STAT1,0.5688541331796966,0.4311458668203034
ZNF639,7,ZNF268,0.5711102994429016,0.4288897005570984
ZNF639,8,ZNF92,0.5807757999649725,0.41922420003502747
ZNF639,9,TFDP1,0.5908834637258918,0.40911653627410816
ZNF639,10,ZNF280C,0.5970619587390278,0.4029380412609722
ZNF782,1,ZHX3,0.19891574147105762,0.8010842585289424
ZNF782,2,TP73,0.21264880319790236,0.7873511968020976
ZNF782,3,ZNF880,0.22381216812496452,0.7761878318750355
ZNF782,4,NR4A1,0.2627040136376716,0.7372959863623284
ZNF782,5,POGK,0.2863095143748777,0.7136904856251223
ZNF782,6,CLOCK,0.2897048776327602,0.7102951223672398
ZNF782,7,NFE2L1,0.29626367471725024,0.7037363252827498
ZNF782,8,ZNF35,0.29860402010736364,0.7013959798926364
ZNF782,9,ZNF682,0.30270490901528924,0.6972950909847108
ZNF782,10,ZNF71,0.32236821520193093,0.6776317847980691
ZNF83,1,POU6F1,0.31439843292327896,0.685601567076721
ZNF83,2,MSANTD4,0.4097040066576071,0.5902959933423929
ZNF83,3,ZBED1,0.4238887086648099,0.5761112913351901
ZNF83,4,PURB,0.4496792892681526,0.5503207107318474
ZNF83,5,ATF7,0.45073042428679344,0.5492695757132066
ZNF83,6,MYC,0.46332974211854294,0.5366702578814571
ZNF83,7,ZNF345,0.4700221193924845,0.5299778806075155
ZNF83,8,ZNF658,0.4708045834811838,0.5291954165188162
ZNF83,9,ATF1,0.47475854113194005,0.52524145886806
ZNF83,10,ZBTB5,0.4820929610424164,0.5179070389575836
ZNF84,1,SP140L,0.10238084500138722,0.8976191549986128
ZNF84,2,ZNF221,0.10501404453632501,0.894985955463675
ZNF84,3,NFAT5,0.11490717442748166,0.8850928255725183
ZNF84,4,ZSCAN22,0.1400071006852014,0.8599928993147986
ZNF84,5,SRF,0.14410193281162942,0.8558980671883706
ZNF84,6,ZNF512B,0.1462493867837582,0.8537506132162418
ZNF84,7,ZNF652,0.14818436939960578,0.8518156306003942
ZNF84,8,ZNF527,0.15153506962961816,0.8484649303703818
ZNF84,9,ZNF394,0.15974640432371534,0.8402535956762847
ZNF84,10,ZNF7,0.16110278574529457,0.8388972142547054
ZNF879,1,ZSCAN21,0.18166650344990432,0.8183334965500957
ZNF879,2,RXRB,0.2581733595896586,0.7418266404103414
ZNF879,3,ZNF626,0.2675735180954555,0.7324264819045445
ZNF879,4,ZNF653,0.28280795289683536,0.7171920471031646
ZNF879,5,ZNF770,0.31123223778792897,0.688767762212071
ZNF879,6,ZBTB9,0.3374115540892605,0.6625884459107395
ZNF879,7,ZNF7,0.34362702820425384,0.6563729717957462
ZNF879,8,SRF,0.34828391999972663,0.6517160800002734
ZNF879,9,ZNF304,0.34955751130049373,0.6504424886995063
ZNF879,10,ZNF592,0.3783738623420303,0.6216261376579697
ZNF91,1,FOXN2,0.44949971160355984,0.5505002883964402
ZNF91,2,ZNF14,0.46761571706870386,0.5323842829312961
ZNF91,3,THAP11,0.5340347849034692,0.46596521509653077
ZNF91,4,ZNF644,0.5346392565301994,0.4653607434698006
ZNF91,5,FOXP3,0.5791427272918885,0.42085727270811146
ZNF91,6,RFX5,0.5815048859183883,0.41849511408161166
ZNF91,7,JUNB,0.5886016588256331,0.4113983411743669
ZNF91,8,ZBTB7B,0.6050869253473907,0.3949130746526093
ZNF91,9,CEBPB,0.6175616228917493,0.3824383771082507
ZNF91,10,KLF11,0.6210141347442953,0.37898586525570466
ZSCAN18,1,ZNF100,0.3414559739609242,0.6585440260390758
ZSCAN18,2,ZNF549,0.3514709163383162,0.6485290836616838
ZSCAN18,3,PHF21A,0.3640977798042039,0.6359022201957961
ZSCAN18,4,ZNF646,0.3661538069635638,0.6338461930364362
ZSCAN18,5,ZNF394,0.37286476366183285,0.6271352363381671
ZSCAN18,6,ZNF263,0.39644396150409855,0.6035560384959014
ZSCAN18,7,ZNF43,0.3977808998729939,0.6022191001270061
ZSCAN18,8,ZSCAN25,0.40685352389286167,0.5931464761071383
ZSCAN18,9,SP100,0.4100709387036705,0.5899290612963295
ZSCAN18,10,ZNF414,0.4100962302115495,0.5899037697884505
