source_TF,target_gene,log2FC,culture_condition,evidence
ZGPAT,CCL4,-0.5570571175124517,Stim8hr,kNN_predicted
ZGPAT,CTSH,-0.5124739335288291,Stim8hr,kNN_predicted
ZGPAT,IL13,-0.5312925479500373,Stim8hr,kNN_predicted
ZGPAT,IL5,-0.6705110689567294,Stim8hr,kNN_predicted
ZGPAT,TMEM273,-0.526407239547978,Stim8hr,kNN_predicted
ZIC3,SH3RF2,0.5645235335088817,Stim8hr,kNN_predicted
ZIC5,BAIAP2L1,0.5382529463935899,Stim8hr,kNN_predicted
ZIC5,CCL3,-0.555084253588075,Stim8hr,kNN_predicted
ZIC5,CCL4,-0.5143945461003837,Stim8hr,kNN_predicted
ZIC5,LSR,0.5725694840554998,Stim8hr,kNN_predicted
ZIM2,IL22,-1.0314624638105667,Stim8hr,kNN_predicted
ZIM3,MT1H,0.7169215396344751,Stim8hr,kNN_predicted
ZKSCAN2,IL13,-0.5637488662910788,Stim8hr,kNN_predicted
ZKSCAN2,RSAD2,0.6194294023596918,Stim8hr,kNN_predicted
ZKSCAN3,MGLL,0.5892386738757402,Stim8hr,kNN_predicted
ZKSCAN5,CXCL8,-0.6167595298356163,Stim8hr,kNN_predicted
ZKSCAN5,EMP1,-0.5405202795365027,Stim8hr,kNN_predicted
ZKSCAN5,IL22,-1.7507704050810216,Stim8hr,kNN_predicted
ZKSCAN7,IL17F,1.4226300417399698,Stim8hr,kNN_predicted
ZKSCAN8,CXCL8,-0.5332269310551504,Stim8hr,kNN_predicted
ZKSCAN8,IL17F,1.4233453580029871,Stim8hr,kNN_predicted
ZMAT1,IL17F,1.4140182525762968,Stim8hr,kNN_predicted
ZMAT1,SYCE3,0.5464921102683741,Stim8hr,kNN_predicted
ZNF10,IL22,-0.5500059113178525,Stim8hr,kNN_predicted
ZNF107,SYCE3,0.6495819271678891,Stim8hr,kNN_predicted
ZNF117,IL10,-0.7431391775347852,Stim8hr,kNN_predicted
ZNF121,CCR1,0.6218166332493045,Stim8hr,kNN_predicted
ZNF121,CD8A,0.546260300253808,Stim8hr,kNN_predicted
ZNF121,CD93,0.5305225709359261,Stim8hr,kNN_predicted
ZNF121,FCER1G,0.5225563527281112,Stim8hr,kNN_predicted
ZNF121,FCGBP,0.5329675040556806,Stim8hr,kNN_predicted
ZNF121,GNLY,0.6199680076788692,Stim8hr,kNN_predicted
ZNF121,ODAPH,0.564032884928221,Stim8hr,kNN_predicted
ZNF121,S100P,0.6619855261486255,Stim8hr,kNN_predicted
ZNF121,TEX29,0.62400812423053,Stim8hr,kNN_predicted
ZNF133,CCL4,-0.5203396336664765,Stim8hr,kNN_predicted
ZNF135,STC1,0.5064108848603387,Stim8hr,kNN_predicted
ZNF136,IL10,-0.5436271205804645,Stim8hr,kNN_predicted
ZNF136,IL5,-0.6892402954961612,Stim8hr,kNN_predicted
ZNF136,IL6,0.5068958844440601,Stim8hr,kNN_predicted
ZNF136,ZNF347,0.514278995780605,Stim8hr,kNN_predicted
ZNF136,ZNF844,0.5946167109350762,Stim8hr,kNN_predicted
ZNF136,ZSCAN18,0.6225995234580354,Stim8hr,kNN_predicted
ZNF142,CD8A,0.5425503558584859,Stim8hr,kNN_predicted
ZNF143,IL5,-1.1248631951143517,Stim8hr,kNN_predicted
ZNF155,IL6,0.5225628554992614,Stim8hr,kNN_predicted
ZNF157,CD8A,0.5415679999992873,Stim8hr,kNN_predicted
ZNF157,IL22,-0.5315701978838225,Stim8hr,kNN_predicted
ZNF17,KLRG1,0.6483242638347589,Stim8hr,kNN_predicted
ZNF175,IL13,-0.6567279990138152,Stim8hr,kNN_predicted
ZNF175,IL5,-0.5117784385397642,Stim8hr,kNN_predicted
ZNF177,CCL4,-0.5226793054773091,Stim8hr,kNN_predicted
ZNF177,IL22,-0.5274267488074416,Stim8hr,kNN_predicted
ZNF177,IL3,-0.5226738216692824,Stim8hr,kNN_predicted
ZNF181,IL22,-0.797447392982683,Stim8hr,kNN_predicted
ZNF182,IL22,-0.5500243618293236,Stim8hr,kNN_predicted
ZNF195,IL10,-0.5520866529784096,Stim8hr,kNN_predicted
ZNF197,BAIAP2L1,0.5335023544629313,Stim8hr,kNN_predicted
ZNF197,CCL4,-0.5114575192265165,Stim8hr,kNN_predicted
ZNF197,IL5,-0.5020803085615217,Stim8hr,kNN_predicted
ZNF197,LSR,0.5675160161851978,Stim8hr,kNN_predicted
ZNF2,IL5,-0.5069430951324981,Stim8hr,kNN_predicted
ZNF20,PTGS2,0.53380218260395,Stim8hr,kNN_predicted
ZNF205,CD300A,-0.571098245034776,Stim8hr,kNN_predicted
ZNF213,IL5,-0.5197770218011096,Stim8hr,kNN_predicted
ZNF213,IL6,0.5936051865228106,Stim8hr,kNN_predicted
ZNF213,MT1H,0.7177349401798775,Stim8hr,kNN_predicted
ZNF215,IL22,-0.5425553354359702,Stim8hr,kNN_predicted
ZNF215,IL5,-0.5377078441195212,Stim8hr,kNN_predicted
ZNF219,IL22,-0.569168056009055,Stim8hr,kNN_predicted
ZNF22,CD93,0.5487686911833297,Stim8hr,kNN_predicted
ZNF22,FCER1G,0.5405284929729666,Stim8hr,kNN_predicted
ZNF22,FCGBP,0.551297712230995,Stim8hr,kNN_predicted
ZNF22,GNLY,0.641290400800986,Stim8hr,kNN_predicted
ZNF22,MYO18B,0.501517542790467,Stim8hr,kNN_predicted
ZNF22,ODAPH,0.58343151640159,Stim8hr,kNN_predicted
ZNF22,TEX29,0.6454694679957552,Stim8hr,kNN_predicted
ZNF22,VSTM2L,0.6103174039220226,Stim8hr,kNN_predicted
ZNF221,CD93,0.53109802712592,Stim8hr,kNN_predicted
ZNF221,FCER1G,0.5231231679858814,Stim8hr,kNN_predicted
ZNF221,FCGBP,0.533545612257059,Stim8hr,kNN_predicted
ZNF221,GNLY,0.620640485057141,Stim8hr,kNN_predicted
ZNF221,ODAPH,0.5646446896520416,Stim8hr,kNN_predicted
ZNF221,TEX29,0.6246849839107155,Stim8hr,kNN_predicted
ZNF222,MGLL,0.5529536878464641,Stim8hr,kNN_predicted
ZNF226,GNLY,0.7497237371340133,Stim8hr,kNN_predicted
ZNF229,CD180,0.5333333057848714,Stim8hr,kNN_predicted
ZNF233,IL5,-0.6426864233924139,Stim8hr,kNN_predicted
ZNF234,IL5,-0.6940599149706903,Stim8hr,kNN_predicted
ZNF234,MAP2K6,0.5230602929652576,Stim8hr,kNN_predicted
ZNF235,IL4,-0.8844386516130316,Stim8hr,kNN_predicted
ZNF239,IL4,-0.5411346608443471,Stim8hr,kNN_predicted
ZNF239,ZNF347,0.5132231333797405,Stim8hr,kNN_predicted
ZNF239,ZNF844,0.5933959077656816,Stim8hr,kNN_predicted
ZNF239,ZSCAN18,0.6213212689833068,Stim8hr,kNN_predicted
ZNF248,KLRD1,0.5068187035133036,Stim8hr,kNN_predicted
ZNF250,CD93,0.5208079676586583,Stim8hr,kNN_predicted
ZNF250,CTSW,0.6130817975782965,Stim8hr,kNN_predicted
ZNF250,FCER1G,0.5129876219428893,Stim8hr,kNN_predicted
ZNF250,FCGBP,0.5232081306656992,Stim8hr,kNN_predicted
ZNF250,GNLY,0.608615534534186,Stim8hr,kNN_predicted
ZNF250,IL5,-1.0846439407524964,Stim8hr,kNN_predicted
ZNF250,ODAPH,0.5537046613754623,Stim8hr,kNN_predicted
ZNF250,TEX29,0.6125816709544755,Stim8hr,kNN_predicted
ZNF254,STC1,0.5363443025137798,Stim8hr,kNN_predicted
ZNF26,CCR1,0.6975766081351543,Stim8hr,kNN_predicted
ZNF26,HMOX1,0.5277824105143286,Stim8hr,kNN_predicted
ZNF26,IL22,-0.6018264314213173,Stim8hr,kNN_predicted
ZNF26,IL5,-0.5269208107324225,Stim8hr,kNN_predicted
ZNF26,KLRG1,0.5001289698444434,Stim8hr,kNN_predicted
ZNF266,IL22,-0.5444319084735041,Stim8hr,kNN_predicted
ZNF266,ZP3,0.5363744242313365,Stim8hr,kNN_predicted
ZNF267,IGSF3,0.5487168049400583,Stim8hr,kNN_predicted
ZNF275,CD8A,0.5309014762923912,Stim8hr,kNN_predicted
ZNF275,IL10,-0.9884322611194345,Stim8hr,kNN_predicted
ZNF280A,IGSF3,0.5438549961351249,Stim8hr,kNN_predicted
ZNF280A,IL3,-0.7056417378797986,Stim8hr,kNN_predicted
ZNF280A,ZSCAN18,0.5371294724327885,Stim8hr,kNN_predicted
ZNF283,IL10,-0.8500513610307954,Stim8hr,kNN_predicted
ZNF283,IL6,0.5129953827174466,Stim8hr,kNN_predicted
ZNF285,COL6A2,0.5125005902935594,Stim8hr,kNN_predicted
ZNF285,MGLL,0.5575609109051971,Stim8hr,kNN_predicted
ZNF286A,IL5,-0.5459498982774517,Stim8hr,kNN_predicted
ZNF286B,PTGS2,0.5042219142088986,Stim8hr,kNN_predicted
ZNF300,CCR3,0.5200247101776033,Stim8hr,kNN_predicted
ZNF304,IL17RB,1.2624970823439008,Stim8hr,kNN_predicted
ZNF311,IL22,-0.543596715114454,Stim8hr,kNN_predicted
ZNF311,IL5,-0.5219485051248056,Stim8hr,kNN_predicted
ZNF319,CCL4,-0.5070362325071107,Stim8hr,kNN_predicted
ZNF319,IL2,-0.6339970033797911,Stim8hr,kNN_predicted
ZNF319,IL3,-0.7665686797399442,Stim8hr,kNN_predicted
ZNF319,IL6,0.5327085900552915,Stim8hr,kNN_predicted
ZNF320,CD93,0.5379953839810717,Stim8hr,kNN_predicted
ZNF320,CLIC3,0.5143397161952411,Stim8hr,kNN_predicted
ZNF320,CTSW,0.6661028000723813,Stim8hr,kNN_predicted
ZNF320,FCER1G,0.5299169555439374,Stim8hr,kNN_predicted
ZNF320,FCGBP,0.5404747558393694,Stim8hr,kNN_predicted
ZNF320,GNLY,0.6287007275840419,Stim8hr,kNN_predicted
ZNF320,GZMK,0.7491360529783158,Stim8hr,kNN_predicted
ZNF320,ODAPH,0.5719777161781844,Stim8hr,kNN_predicted
ZNF320,PLAAT3,0.5738347326108835,Stim8hr,kNN_predicted
ZNF320,TEX29,0.6327977522435291,Stim8hr,kNN_predicted
ZNF320,TP73,0.7053268679063541,Stim8hr,kNN_predicted
ZNF331,IL6,0.5543845217978741,Stim8hr,kNN_predicted
ZNF334,IL22,-0.5539632207824422,Stim8hr,kNN_predicted
ZNF337,IL22,-0.511431889213423,Stim8hr,kNN_predicted
ZNF33B,TGFB1I1,0.5176036664157689,Stim8hr,kNN_predicted
ZNF341,IL22,-0.5542995127004077,Stim8hr,kNN_predicted
ZNF341,IL5,-1.002597045069648,Stim8hr,kNN_predicted
ZNF350,IL5,-0.5065758135333223,Stim8hr,kNN_predicted
ZNF354A,CCL4L2,0.667332327716455,Stim8hr,kNN_predicted
ZNF354A,STC1,0.506774205458195,Stim8hr,kNN_predicted
ZNF354C,IL5,0.5245065434332126,Stim8hr,kNN_predicted
ZNF358,CCL3,-0.5676104173821257,Stim8hr,kNN_predicted
ZNF358,CD180,0.5433317955881791,Stim8hr,kNN_predicted
ZNF358,IL13,-0.5509779243515276,Stim8hr,kNN_predicted
ZNF365,IL22,-0.5456210806585465,Stim8hr,kNN_predicted
ZNF367,IL17RB,1.2750634775573086,Stim8hr,kNN_predicted
ZNF382,IL22,-1.0457079227901294,Stim8hr,kNN_predicted
ZNF385A,HMOX1,0.5237560535356879,Stim8hr,kNN_predicted
ZNF385C,IL5,-0.5125805769305853,Stim8hr,kNN_predicted
ZNF385D,IL5,-0.5440340289132367,Stim8hr,kNN_predicted
ZNF396,ZSCAN18,0.5380633379384723,Stim8hr,kNN_predicted
ZNF407,IL22,-1.0633055451865485,Stim8hr,kNN_predicted
ZNF408,BAIAP2L1,0.5323687509133385,Stim8hr,kNN_predicted
ZNF408,LSR,0.566310139275721,Stim8hr,kNN_predicted
ZNF415,IL17F,1.4353504703869757,Stim8hr,kNN_predicted
ZNF417,IL10,-0.5376679670381582,Stim8hr,kNN_predicted
ZNF423,ZNF347,0.5180993980273283,Stim8hr,kNN_predicted
ZNF423,ZNF844,0.5990339145094659,Stim8hr,kNN_predicted
ZNF423,ZSCAN18,0.6272246017477243,Stim8hr,kNN_predicted
ZNF429,IL22,-0.5283754677630346,Stim8hr,kNN_predicted
ZNF429,ZP3,0.5265524581793487,Stim8hr,kNN_predicted
ZNF431,CLCF1,0.5339914884264166,Stim8hr,kNN_predicted
ZNF431,HMOX1,0.565469586458053,Stim8hr,kNN_predicted
ZNF431,PPP4R4,0.6167351031620669,Stim8hr,kNN_predicted
ZNF431,RNF212,0.810045503534353,Stim8hr,kNN_predicted
ZNF431,SYNGR3,0.5540407205852491,Stim8hr,kNN_predicted
ZNF431,ZNF347,0.5219590654006301,Stim8hr,kNN_predicted
ZNF431,ZNF844,0.603496516983309,Stim8hr,kNN_predicted
ZNF431,ZSCAN18,0.6318972154205358,Stim8hr,kNN_predicted
ZNF432,CCR6,0.5657856702666826,Stim8hr,kNN_predicted
ZNF432,EGLN3,0.8352596439759636,Stim8hr,kNN_predicted
ZNF432,LTK,0.5843071531345168,Stim8hr,kNN_predicted
ZNF432,MGLL,0.5492485796567943,Stim8hr,kNN_predicted
ZNF432,PTPN13,1.0002158788355568,Stim8hr,kNN_predicted
ZNF432,SCART1,0.5073238327258096,Stim8hr,kNN_predicted
ZNF439,TGFB1I1,0.5118125924669719,Stim8hr,kNN_predicted
ZNF440,IL10,-0.752076259357437,Stim8hr,kNN_predicted
ZNF440,IL22,-0.543522801636799,Stim8hr,kNN_predicted
ZNF441,IL22,-0.5477152553234127,Stim8hr,kNN_predicted
ZNF442,IL6,0.5735786463671868,Stim8hr,kNN_predicted
ZNF442,MAP2K6,0.5481083493705994,Stim8hr,kNN_predicted
ZNF443,CD180,0.5185085964691409,Stim8hr,kNN_predicted
ZNF445,CCL1,-0.7221741994881365,Stim8hr,kNN_predicted
ZNF445,IL10,0.6161434893575706,Stim8hr,kNN_predicted
ZNF445,IL3,-0.7135041663069841,Stim8hr,kNN_predicted
ZNF445,IL5,-0.9321289846203273,Stim8hr,kNN_predicted
ZNF451,CXCL8,-0.6461371482503983,Stim8hr,kNN_predicted
ZNF451,IL22,-0.7864005433089095,Stim8hr,kNN_predicted
ZNF454,IGSF3,0.5360315661753439,Stim8hr,kNN_predicted
ZNF460,PTGS2,0.5123372820593014,Stim8hr,kNN_predicted
ZNF471,BAIAP2L1,0.5736499283168726,Stim8hr,kNN_predicted
ZNF471,CD93,0.5355790919200605,Stim8hr,kNN_predicted
ZNF471,F2RL1,0.5031477867898146,Stim8hr,kNN_predicted
ZNF471,FCER1G,0.5275369460293554,Stim8hr,kNN_predicted
ZNF471,FCGBP,0.5380473282059799,Stim8hr,kNN_predicted
ZNF471,GNLY,0.6258770517272492,Stim8hr,kNN_predicted
ZNF471,IL5,-0.6716960162403599,Stim8hr,kNN_predicted
ZNF471,LSR,0.8619226140335149,Stim8hr,kNN_predicted
ZNF471,ODAPH,0.5694087996859096,Stim8hr,kNN_predicted
ZNF471,TEX29,0.6299556754701983,Stim8hr,kNN_predicted
ZNF471,TMEM30B,0.5081402485781695,Stim8hr,kNN_predicted
ZNF474,IL22,-0.5599559590131002,Stim8hr,kNN_predicted
ZNF474,LAIR2,0.5453088404946084,Stim8hr,kNN_predicted
ZNF48,IL5,-0.6863711665483796,Stim8hr,kNN_predicted
ZNF483,CD8A,0.5331030414328691,Stim8hr,kNN_predicted
ZNF483,FXYD2,0.6676753911658767,Stim8hr,kNN_predicted
ZNF483,GPR15,-0.5295159678215746,Stim8hr,kNN_predicted
ZNF483,IL10,-0.7169205443357377,Stim8hr,kNN_predicted
ZNF483,IL6,0.5621044817360947,Stim8hr,kNN_predicted
ZNF484,IL10,-0.5645462065270631,Stim8hr,kNN_predicted
ZNF487,IL5,-0.7090302388499461,Stim8hr,kNN_predicted
ZNF487,MGLL,0.547603351185601,Stim8hr,kNN_predicted
ZNF488,IL10,-0.812011827335133,Stim8hr,kNN_predicted
ZNF488,IL13,-0.6289632159061069,Stim8hr,kNN_predicted
ZNF488,SERPINB6,-0.654566825986384,Stim8hr,kNN_predicted
ZNF490,IL22,-0.5421978076194149,Stim8hr,kNN_predicted
ZNF497,CD8A,0.5467755828026409,Stim8hr,kNN_predicted
ZNF497,IFI44L,-0.5099227412918542,Stim8hr,kNN_predicted
ZNF497,IL22,-0.5505920444384528,Stim8hr,kNN_predicted
ZNF501,IL10,-0.5774521290874208,Stim8hr,kNN_predicted
ZNF506,CCL3,-0.6476344406596154,Stim8hr,kNN_predicted
ZNF506,CCL4,-0.5738674706600678,Stim8hr,kNN_predicted
ZNF506,CTSH,-0.5287498560615155,Stim8hr,kNN_predicted
ZNF506,IL13,-0.5517261712141862,Stim8hr,kNN_predicted
ZNF506,IL5,-0.6821354741573454,Stim8hr,kNN_predicted
ZNF506,TMEM273,-0.5427365130294395,Stim8hr,kNN_predicted
ZNF510,IL22,-0.5208363582444332,Stim8hr,kNN_predicted
ZNF512,IL22,-0.5476932082611322,Stim8hr,kNN_predicted
ZNF512,IL5,-0.6340489453532253,Stim8hr,kNN_predicted
ZNF512B,CLCF1,0.5283534295872978,Stim8hr,kNN_predicted
ZNF512B,HMOX1,0.5594991714434286,Stim8hr,kNN_predicted
ZNF513,CD180,0.5131447114858148,Stim8hr,kNN_predicted
ZNF513,IL22,-0.5742756955663978,Stim8hr,kNN_predicted
ZNF516,CD8A,0.5476493653155725,Stim8hr,kNN_predicted
ZNF517,IL22,-0.5086640819425575,Stim8hr,kNN_predicted
ZNF519,CXCL8,-0.6565559354854543,Stim8hr,kNN_predicted
ZNF519,IL10,-0.5262209715950025,Stim8hr,kNN_predicted
ZNF519,IL22,-0.7990810399564925,Stim8hr,kNN_predicted
ZNF519,SYCE3,0.5617466447968049,Stim8hr,kNN_predicted
ZNF521,COL6A2,0.5443876061909397,Stim8hr,kNN_predicted
ZNF521,HRH1,0.7330932353423232,Stim8hr,kNN_predicted
ZNF521,PCSK6,0.5565150868867063,Stim8hr,kNN_predicted
ZNF524,CCR6,0.5318808146283099,Stim8hr,kNN_predicted
ZNF524,EGLN3,0.5050933267497143,Stim8hr,kNN_predicted
ZNF524,LTK,1.0174650785595543,Stim8hr,kNN_predicted
ZNF524,MGLL,0.5787343990295112,Stim8hr,kNN_predicted
ZNF524,PTPN13,0.9907593956830947,Stim8hr,kNN_predicted
ZNF524,RORC,0.611719908526825,Stim8hr,kNN_predicted
ZNF524,STON1,0.5471435322328942,Stim8hr,kNN_predicted
ZNF525,IL5,-0.5331047030535288,Stim8hr,kNN_predicted
ZNF525,MGLL,0.5710966773721569,Stim8hr,kNN_predicted
ZNF528,IL6,0.5502759233212756,Stim8hr,kNN_predicted
ZNF529,CCL4,-0.5437122170809283,Stim8hr,kNN_predicted
ZNF529,CLIC2,0.5382527786021839,Stim8hr,kNN_predicted
ZNF532,CCL4,-0.5275952075840284,Stim8hr,kNN_predicted
ZNF536,CD180,0.5159461188322402,Stim8hr,kNN_predicted
ZNF540,IL22,-0.5648938347015366,Stim8hr,kNN_predicted
ZNF543,IGSF3,0.566566564147228,Stim8hr,kNN_predicted
ZNF548,MAP2K6,0.5316970284045875,Stim8hr,kNN_predicted
ZNF557,IL5,-0.9870379303787122,Stim8hr,kNN_predicted
ZNF559,GNLY,-0.5546508873617086,Stim8hr,kNN_predicted
ZNF560,CCL4,-0.5322734995298041,Stim8hr,kNN_predicted
ZNF564,IL13,-0.5004308634628215,Stim8hr,kNN_predicted
ZNF564,IL5,-0.5233611001265732,Stim8hr,kNN_predicted
ZNF565,IL22,-0.5032808442464017,Stim8hr,kNN_predicted
ZNF567,IL10,-0.6931887473363725,Stim8hr,kNN_predicted
ZNF568,CXCL8,-0.62402802311047,Stim8hr,kNN_predicted
ZNF568,IL10,-0.8819342865286476,Stim8hr,kNN_predicted
ZNF568,IL22,-0.7594919712368601,Stim8hr,kNN_predicted
ZNF568,IL5,-0.5065803198343395,Stim8hr,kNN_predicted
ZNF569,GNLY,-0.574468321414495,Stim8hr,kNN_predicted
ZNF569,IL22,-0.9859246598577465,Stim8hr,kNN_predicted
ZNF57,IL22,-0.5565876017446402,Stim8hr,kNN_predicted
ZNF574,SYCE3,0.5723920977649095,Stim8hr,kNN_predicted
ZNF577,CCL4,-0.5263599806554201,Stim8hr,kNN_predicted
ZNF577,CXCL10,0.550477405474023,Stim8hr,kNN_predicted
ZNF577,IL13,-0.5316690167179877,Stim8hr,kNN_predicted
ZNF577,IL22,-0.7869390502983029,Stim8hr,kNN_predicted
ZNF577,IL24,-0.6024280472999269,Stim8hr,kNN_predicted
ZNF577,LAIR2,0.5451226558279623,Stim8hr,kNN_predicted
ZNF577,TMEM273,-0.5206468836241456,Stim8hr,kNN_predicted
ZNF578,CHDH,0.6400754676420005,Stim8hr,kNN_predicted
ZNF578,IL17RB,1.2861712152456124,Stim8hr,kNN_predicted
ZNF580,IL5,-0.6573580219512216,Stim8hr,kNN_predicted
ZNF581,CD8A,0.5588141186051966,Stim8hr,kNN_predicted
ZNF581,IL22,-0.5584890702934235,Stim8hr,kNN_predicted
ZNF585A,ZSCAN18,0.5730687436647295,Stim8hr,kNN_predicted
ZNF587,RRAD,0.6017249585897978,Stim8hr,kNN_predicted
ZNF587B,IL10,-0.545063270809334,Stim8hr,kNN_predicted
ZNF592,CD180,0.5135303341687194,Stim8hr,kNN_predicted
ZNF594,IL22,-0.5040629083174737,Stim8hr,kNN_predicted
ZNF596,MAP2K6,0.5249768999288311,Stim8hr,kNN_predicted
ZNF599,BAIAP2L1,0.5353516335169813,Stim8hr,kNN_predicted
ZNF599,IL13,-0.5507548783443691,Stim8hr,kNN_predicted
ZNF599,LSR,0.5694831967848518,Stim8hr,kNN_predicted
ZNF608,IL22,-1.0448266363852303,Stim8hr,kNN_predicted
ZNF609,IL22,-0.579285960787111,Stim8hr,kNN_predicted
ZNF609,L1CAM,0.5136725357606952,Stim8hr,kNN_predicted
ZNF609,SYP,0.5019053337937427,Stim8hr,kNN_predicted
ZNF610,IL17RB,1.2548286455298674,Stim8hr,kNN_predicted
ZNF610,PMCH,0.5075118363114495,Stim8hr,kNN_predicted
ZNF618,CD8A,0.5371225006009194,Stim8hr,kNN_predicted
ZNF619,CD8A,0.5651138211687194,Stim8hr,kNN_predicted
ZNF621,CD93,0.5333988554890327,Stim8hr,kNN_predicted
ZNF621,CTSW,0.9282420275016104,Stim8hr,kNN_predicted
ZNF621,FCER1G,0.525389447581791,Stim8hr,kNN_predicted
ZNF621,FCGBP,0.5358570440737777,Stim8hr,kNN_predicted
ZNF621,GNLY,0.9893552434621611,Stim8hr,kNN_predicted
ZNF621,IFI27,0.5995049056480987,Stim8hr,kNN_predicted
ZNF621,ODAPH,0.5670908492133241,Stim8hr,kNN_predicted
ZNF621,S100P,0.6659774838051598,Stim8hr,kNN_predicted
ZNF621,TEX29,0.6273912506554262,Stim8hr,kNN_predicted
ZNF628,CCL3,-0.5884023335929447,Stim8hr,kNN_predicted
ZNF628,CXCL8,-0.6128628966694545,Stim8hr,kNN_predicted
ZNF628,IL13,-0.5481549492052544,Stim8hr,kNN_predicted
ZNF628,IL17RB,1.2612174911850362,Stim8hr,kNN_predicted
ZNF628,IL22,-0.7459031201344243,Stim8hr,kNN_predicted
ZNF629,IL22,-0.5789159406324091,Stim8hr,kNN_predicted
ZNF645,MT1H,0.7053672925947763,Stim8hr,kNN_predicted
ZNF646,MAP2K6,0.5427282229983755,Stim8hr,kNN_predicted
ZNF648,CD8A,0.5426485463857222,Stim8hr,kNN_predicted
ZNF648,IL5,-0.6836663968381568,Stim8hr,kNN_predicted
ZNF654,IL17RB,1.3206648569665187,Stim8hr,kNN_predicted
ZNF654,IL22,-0.5040464889442386,Stim8hr,kNN_predicted
ZNF658,IL13,-0.5618700125815196,Stim8hr,kNN_predicted
ZNF658,MT1H,0.7446577913535277,Stim8hr,kNN_predicted
ZNF66,IL6,0.510535534516598,Stim8hr,kNN_predicted
ZNF660,IL5,0.5088389326619948,Stim8hr,kNN_predicted
ZNF665,FOXP3,-0.502313488817875,Stim8hr,kNN_predicted
ZNF665,IL13,-0.5386847898361087,Stim8hr,kNN_predicted
ZNF665,IL5,-0.5633678592068351,Stim8hr,kNN_predicted
ZNF665,IL6,0.5385672939146985,Stim8hr,kNN_predicted
ZNF668,SPATC1L,0.513225434037892,Stim8hr,kNN_predicted
ZNF669,MGLL,0.5663306058441867,Stim8hr,kNN_predicted
ZNF670,CCR6,0.5121999847595277,Stim8hr,kNN_predicted
ZNF670,LTK,0.5289672939035662,Stim8hr,kNN_predicted
ZNF670,PTPN13,0.5423041949152789,Stim8hr,kNN_predicted
ZNF674,SYCE3,0.5757274122441263,Stim8hr,kNN_predicted
ZNF676,CD180,0.5452474520568062,Stim8hr,kNN_predicted
ZNF676,IGSF3,0.56804687743435,Stim8hr,kNN_predicted
ZNF678,IL2,0.5357011568498287,Stim8hr,kNN_predicted
ZNF681,MT1H,0.7050749211051716,Stim8hr,kNN_predicted
ZNF681,ZSCAN18,0.5188439782237894,Stim8hr,kNN_predicted
ZNF682,IL22,-0.8125927729881768,Stim8hr,kNN_predicted
ZNF688,IL5,-0.91084979990534,Stim8hr,kNN_predicted
ZNF689,IL21,0.5011074077253467,Stim8hr,kNN_predicted
ZNF69,IGSF3,0.5572660054864467,Stim8hr,kNN_predicted
ZNF69,PLK1,-0.5140226197986464,Stim8hr,kNN_predicted
ZNF695,IL13,-0.5429625096572143,Stim8hr,kNN_predicted
ZNF699,BAIAP2L1,0.5632451193217642,Stim8hr,kNN_predicted
ZNF699,CD8A,0.5446421102570812,Stim8hr,kNN_predicted
ZNF699,IL5,0.5013184941110277,Stim8hr,kNN_predicted
ZNF699,LSR,0.5991550432331858,Stim8hr,kNN_predicted
ZNF700,MAP2K6,0.5709765362956691,Stim8hr,kNN_predicted
ZNF705A,IL22,-0.5361069385959567,Stim8hr,kNN_predicted
ZNF705B,IL6,0.563971681612227,Stim8hr,kNN_predicted
ZNF705G,CCR6,0.5043076650409724,Stim8hr,kNN_predicted
ZNF705G,COL6A2,0.5448036116663212,Stim8hr,kNN_predicted
ZNF705G,LTK,0.5208166122784857,Stim8hr,kNN_predicted
ZNF705G,PTPN13,0.5339480094050537,Stim8hr,kNN_predicted
ZNF71,IL4,-0.597919396466105,Stim8hr,kNN_predicted
ZNF71,IL5,-0.6776451787852124,Stim8hr,kNN_predicted
ZNF711,SYCE3,0.5785582727614708,Stim8hr,kNN_predicted
ZNF713,CTSW,0.5621082116053138,Stim8hr,kNN_predicted
ZNF713,ZSCAN18,0.5720602209936598,Stim8hr,kNN_predicted
ZNF716,MT1H,0.7168285526566536,Stim8hr,kNN_predicted
ZNF721,IL22,-1.1552435633781704,Stim8hr,kNN_predicted
ZNF726,IL5,0.5057679190020026,Stim8hr,kNN_predicted
ZNF726,ZNF347,0.5478156676377222,Stim8hr,kNN_predicted
ZNF726,ZNF844,0.6333922893254004,Stim8hr,kNN_predicted
ZNF726,ZSCAN18,0.6631998903560007,Stim8hr,kNN_predicted
ZNF727,ZSCAN18,0.5358096395028119,Stim8hr,kNN_predicted
ZNF728,IL17F,1.4956465107027426,Stim8hr,kNN_predicted
ZNF728,ZSCAN18,0.5459302447376285,Stim8hr,kNN_predicted
ZNF729,IL17F,1.3704031448284633,Stim8hr,kNN_predicted
ZNF729,IL6,0.5204037807385103,Stim8hr,kNN_predicted
ZNF732,IL22,-0.5700178985081421,Stim8hr,kNN_predicted
ZNF732,IL6,0.5402817810520503,Stim8hr,kNN_predicted
ZNF735,CCL4,-0.5047045411782369,Stim8hr,kNN_predicted
ZNF735,IL10,-0.8672112944632782,Stim8hr,kNN_predicted
ZNF737,IL6,0.5912338737497596,Stim8hr,kNN_predicted
ZNF747,GNLY,-0.5244709105166603,Stim8hr,kNN_predicted
