source_TF,n_target_genes,n_edges,log2FC_mean,log2FC_std,log2FC_min,log2FC_max,adj_pval_min,adj_pval_mean,adj_pval_median,culture_condition
BATF3,2,2,1.7134760580507802,1.9508240920936604,0.3340351136292632,3.0929170024722974,2.72121308130055e-08,9.221263678815652e-05,9.221263678815652e-05,Rest
BATF3,3,3,0.8655161344076995,0.8789947789368611,0.287193463839377,1.877027099669134,5.501144068794481e-09,0.0003748536173541,1.3726238562419602e-05,Stim48hr
BATF3,2,2,0.2753203624194618,0.013734495587294,0.2656086074535095,0.2850321173854142,2.579446461014478e-07,0.0236610449329838,0.0236610449329838,Stim8hr
BAZ2A,4,4,-0.7422626557615266,0.2360250490101456,-1.0759476915159625,-0.5461329089731654,3.2913288647489214e-08,0.0002485144219954,3.972690382975867e-05,Rest
BAZ2A,3,3,-0.4679363524441636,0.1050065370998239,-0.5523247676801115,-0.3503410880420131,8.119220886677104e-09,0.0110642858540606,0.0142739804757822,Stim48hr
BAZ2A,3,3,-0.5938061964602177,0.1500647755023419,-0.7375955250488727,-0.4381684214964977,1.8018224258201473e-09,0.0009893496940204,5.049364491777272e-06,Stim8hr
BBX,12,12,0.2096065839428764,0.2752963476102519,-0.3599775892562324,0.5080605020884329,0.0010751970216701,0.0209988618986584,0.014790112550381,Stim48hr
BBX,5,5,0.3350674559523642,0.1619396753723877,0.2162479422613986,0.5835924906202798,0.0008222677766631,0.0222546692129482,0.0215571555592197,Stim8hr
BCL6,13,13,0.2222660742417097,0.1571869598208452,-0.2796656752959322,0.3468444951438995,0.0044466143981066,0.0154442420428048,0.0116500574252985,Rest
BCL6,45,45,0.231213053596205,0.2369720811540347,-0.5146061403041258,0.9856312332496164,8.830877824471719e-07,0.0160548907630741,0.0104414358685495,Stim48hr
BCL6,18,18,0.1219560653430885,0.2744286801623071,-0.6232155270392151,0.3248407127145425,4.584461052837089e-07,0.0171718845189207,0.0081519854893109,Stim8hr
