source_TF,target_gene,log2FC,adj_p_value,p_value,zscore,culture_condition,n_guides_averaged
ZNF837,EEF1B2,-0.187052328179272,0.0252723131791797,0.0007945754795994,-3.3546775374488367,Stim48hr,1
ZNF837,KANSL3,0.2634305197745837,0.0346484604491143,0.0013554997087309,3.2039628397789777,Stim48hr,1
ZNF837,PPM1G,-0.2041483867203267,0.029778777433553,0.0010657395253336,-3.2725713956260645,Stim48hr,1
ZNF837,PCGF1,-0.381871854836246,0.0312095302692765,0.0011342493755847,-3.2549184313525505,Stim48hr,1
ZNF837,AUP1,-0.3855942315610083,0.0252089350262722,0.0007889958043845,-3.3566266330635552,Stim48hr,1
ZNF837,CCT4,-0.2189726163330223,0.017211783542675,0.0004306046948285,-3.520579619297373,Stim48hr,1
ZNF837,HSPE1,-0.3365647735699867,0.0048817357560986,6.802245715736532e-05,-3.9830988084758814,Stim48hr,1
ZNF837,COX7A2L,-0.2614597994959789,0.0144129910929038,0.0003160678577976,-3.6017618403407745,Stim48hr,1
ZNF837,RAP1A,0.212284473906088,0.0031624934217896,3.353617033299016e-05,4.148020959124215,Stim48hr,1
ZNF837,RNF19B,0.8044794190096651,1.0928124448988774e-05,1.2767875914279233e-08,5.6891426758507535,Stim48hr,1
ZNF837,SRM,-0.3609483564414377,0.0091902254413741,0.0001731505462546,-3.75527602300859,Stim48hr,1
ZNF837,GADD45A,0.5276749388507155,0.0180067777831093,0.0004671788326308,3.498901670882598,Stim48hr,1
ZNF837,CTH,-1.2764884477353242,1.614997696164145e-05,2.8617627020179543e-08,-5.549690192737904,Stim48hr,1
ZNF837,CD2,0.267016403077085,0.0072058286940253,0.0001201836969455,3.845751137287717,Stim48hr,1
ZNF837,CD48,-0.4673359825416702,3.4343873967188066e-07,7.071733546213954e-11,-6.519127902020108,Stim48hr,1
ZNF837,DPH5,-0.3670440814070113,0.0242425860859744,0.0007263041852176,-3.3794522666016125,Stim48hr,1
ZNF837,ESYT2,0.2738655927703181,0.0004386586025502,2.167776477134746e-06,4.737119222287795,Stim48hr,1
ZNF837,CCDC92,0.5768981827203707,0.0211391283187358,0.0005919739424169,3.435265319898734,Stim48hr,1
ZNF837,DNMT3A,0.2417643465130122,0.04968933190095,0.0025118358862726,3.0219119642351,Stim48hr,1
ZNF837,SMNDC1,-0.2600990101145316,0.0251825169024597,0.000783543717821,-3.3585435568887707,Stim48hr,1
ZNF837,GOT1,-0.5006980175152111,0.0063692875527567,9.88399619764472e-05,-3.8934220748759496,Stim48hr,1
ZNF837,MTHFD1L,-0.5234272170244657,0.0009992978446473,6.275833267114793e-06,-4.516877006184206,Stim48hr,1
ZNF837,CYSTM1,-0.9463294016819274,0.0031694455870826,3.393620313565277e-05,-4.145304772748803,Stim48hr,1
ZNF837,TCP1,-0.2149636031645617,0.0448631778944746,0.0021108279931818,-3.074178918284168,Stim48hr,1
ZNF837,PROSER1,-0.3143137372225297,0.0209801884690689,0.0005810430040337,-3.440312440669336,Stim48hr,1
ZNF837,EXOSC8,-0.3021736665838209,0.0023813938005784,2.243512329206993e-05,-4.239166486236193,Stim48hr,1
ZNF837,PTK2B,0.251519682988191,0.0128442361545008,0.0002684422875902,3.643991501000176,Stim48hr,1
ZNF837,MND1,-0.3517344613783143,0.010623557453889,0.0002089055362599,-3.707996508166457,Stim48hr,1
ZNF837,SASH3,0.2306837688367282,0.0142392209896843,0.0003107911921973,3.606135252263658,Stim48hr,1
ZNF837,LY9,-2.2166949367526225,0.0287178084454957,0.0009756899811606,-3.2974443766147745,Stim48hr,1
ZNF837,ZC3H7A,0.2470644409053412,0.0429797785264789,0.0019489273923038,3.0979067549046264,Stim48hr,1
ZNF837,ANXA11,0.1594953329863388,0.0409336921848612,0.0018026517652872,3.120955656453311,Stim48hr,1
