axis	index	name
row	693	B9D2
row	694	BABAM1
row	695	BABAM2
row	696	BACH1
row	697	BACH2
row	698	BAD
row	699	BAG1
row	700	BAG2
row	701	BAG3
row	702	BAG6
row	703	BAHD1
row	704	BAIAP2
row	705	BAIAP2L1
row	706	BAK1
row	707	BANF1
row	708	BARD1
row	709	BATF
row	710	BATF3
row	711	BAX
row	712	BAZ1A
row	713	BAZ1B
row	714	BAZ2A
row	715	BAZ2B
row	716	BBC3
row	717	BBIP1
row	718	BBLN
row	719	BBS1
row	720	BBS12
row	721	BBS2
row	722	BBS4
row	723	BBS7
row	724	BBS9
row	725	BBX
row	726	BCAP29
row	727	BCAP31
row	728	BCAS2
row	729	BCAS3
row	730	BCAS4
row	731	BCAT1
row	732	BCAT2
row	733	BCCIP
row	734	BCDIN3D
row	735	BCKDHA
row	736	BCKDHB
row	737	BCKDK
row	738	BCL10
row	739	BCL2
row	740	BCL2A1
row	741	BCL2L1
row	742	BCL2L11
row	743	BCL2L12
row	744	BCL2L13
row	745	BCL2L2
row	746	BCL3
row	747	BCL6
row	748	BCL7A
row	749	BCL7B
row	750	BCL7C
row	751	BCL9
row	752	BCL9L
row	753	BCOR
row	754	BCORL1
row	755	BCR
row	756	BCS1L
row	757	BDH1
row	758	BDH2
row	759	BECN1
row	760	BEGAIN
row	761	BEND3
row	762	BEND4
row	763	BET1L
row	764	BEX2
row	765	BEX3
row	766	BEX4
row	767	BEX5
row	768	BHLHE40
row	769	BICD1
row	770	BICD2
row	771	BICDL1
row	772	BICRAL
row	773	BID
row	774	BIK
row	775	BIN1
row	776	BIN2
row	777	BIN3
row	778	BIRC2
row	779	BIRC3
row	780	BIRC5
row	781	BIRC6
row	782	BIVM
row	783	BLCAP
row	784	BLM
row	785	BLMH
row	786	BLOC1S1
row	787	BLOC1S2
row	788	BLOC1S5
row	789	BLOC1S6
row	790	BLTP1
row	791	BLTP2
row	792	BLTP3A
row	793	BLTP3B
row	794	BLVRA
row	795	BLVRB
row	796	BLZF1
row	797	BMAL1
row	798	BMAL2
row	799	BMERB1
row	800	BMF
row	801	BMI1
row	802	BMP2K
row	803	BMPR1A
row	804	BMPR2
row	805	BMS1
row	806	BMT2
row	807	BNIP1
row	808	BNIP2
row	809	BNIP3L
row	810	BOLA3
row	811	BORCS5
row	812	BORCS6
row	813	BORCS7
row	814	BORCS8
row	815	BPGM
row	816	BPHL
row	817	BPNT1
row	818	BPNT2
row	819	BRAF
row	820	BRAP
row	821	BRAT1
row	822	BRCA1
row	823	BRCA2
row	824	BRD1
row	825	BRD2
row	826	BRD3
row	827	BRD3OS
row	828	BRD4
row	829	BRD7
row	830	BRD8
row	831	BRF2
row	832	BRI3
row	833	BRI3BP
row	834	BRIP1
row	835	BRIX1
row	836	BRME1
row	837	BRMS1
row	838	BRMS1L
row	839	BROX
row	840	BRPF1
row	841	BRPF3
row	842	BRSK1
row	843	BRWD1
row	844	BRWD3
row	845	BSCL2
row	846	BSDC1
row	847	BSG
row	848	BSPRY
row	849	BST2
row	850	BTAF1
row	851	BTBD1
row	852	BTBD19
row	853	BTBD2
row	854	BTBD3
row	855	BTBD6
row	856	BTBD7
row	857	BTBD8
row	858	BTD
row	859	BTF3
row	860	BTF3L4
row	861	BTG1
row	862	BTG2
row	863	BTG3
row	864	BTLA
row	865	BTN2A1
row	866	BTN2A2
row	867	BTN3A1
row	868	BTN3A2
row	869	BTN3A3
row	870	BTRC
row	871	BUB1
row	872	BUB1B
row	873	BUD13
row	874	BUD23
row	875	BUD31
row	876	BVES
row	877	BZW1
row	878	BZW2
row	879	C10ORF88
row	880	C10ORF95
row	881	C11ORF21
row	882	C11ORF24
row	883	C11ORF54
row	884	C11ORF58
row	885	C11ORF68
row	886	C11ORF71
row	887	C11ORF80
row	888	C11ORF96
row	889	C12ORF29
row	890	C12ORF4
row	891	C12ORF43
row	892	C12ORF57
row	893	C12ORF75
row	894	C12ORF76
row	895	C14ORF119
row	896	C14ORF28
row	897	C15ORF39
row	898	C15ORF48
row	899	C15ORF61
row	900	C16ORF46
row	901	C16ORF54
row	902	C16ORF87
row	903	C16ORF95
row	904	C17ORF49
row	905	C17ORF58
row	906	C17ORF75
row	907	C17ORF97
row	908	C18ORF21
row	909	C18ORF25
row	910	C18ORF32
row	911	C18ORF54
row	912	C19ORF12
row	913	C19ORF18
row	914	C19ORF44
row	915	C19ORF47
row	916	C19ORF53
row	917	C19ORF73
row	918	C1D
row	919	C1GALT1
row	920	C1GALT1C1
row	921	C1ORF109
row	922	C1ORF112
row	923	C1ORF122
row	924	C1ORF131
row	925	C1ORF159
row	926	C1ORF162
row	927	C1ORF174
row	928	C1ORF198
row	929	C1ORF21
row	930	C1ORF216
row	931	C1ORF35
row	932	C1ORF43
row	933	C1ORF52
row	934	C1ORF54
row	935	C1QBP
row	936	C1R
row	937	C20ORF96
row	938	C21ORF91
row	939	C2CD2L
row	940	C2CD3
row	941	C2CD4D
row	942	C2CD5
row	943	C2ORF15
row	944	C2ORF42
row	945	C2ORF49
row	946	C2ORF68
row	947	C2ORF69
row	948	C2ORF74
row	949	C2ORF76
row	950	C3AR1
row	951	C3ORF14
row	952	C3ORF18
row	953	C3ORF33
row	954	C3ORF38
row	955	C3ORF52
row	956	C4BPB
row	957	C4ORF3
row	958	C4ORF33
row	959	C4ORF48
row	960	C5ORF15
row	961	C5ORF24
row	962	C5ORF34
row	963	C6ORF120
row	964	C6ORF226
row	965	C6ORF47
row	966	C6ORF62
row	967	C6ORF89
row	968	C7ORF31
row	969	C7ORF50
row	970	C8ORF33
row	971	C8ORF76
row	972	C8ORF82
row	973	C9ORF40
row	974	C9ORF64
row	975	C9ORF72
row	976	C9ORF78
row	977	C9ORF85
row	978	CA11
row	979	CA2
row	980	CA6
row	981	CAAP1
row	982	CAB39
row	983	CAB39L
row	984	CABIN1
row	985	CABLES1
row	986	CABLES2
row	987	CACNA1D
row	988	CACNB3
row	989	CACUL1
row	990	CAD
row	991	CALCOCO1
row	992	CALCOCO2
row	993	CALHM2
row	994	CALHM6
row	995	CALM1
row	996	CALM2
row	997	CALM3
row	998	CALML4
row	999	CALR
row	1000	CALU
row	1001	CAMK1
row	1002	CAMK1D
row	1003	CAMK2D
row	1004	CAMK2G
row	1005	CAMK4
row	1006	CAMKK1
row	1007	CAMKMT
row	1008	CAMLG
row	1009	CAMSAP1
row	1010	CAMSAP2
row	1011	CAMTA1
row	1012	CAMTA2
row	1013	CAND1
row	1014	CANT1
row	1015	CANX
row	1016	CAP1
row	1017	CAPG
row	1018	CAPN1
row	1019	CAPN12
row	1020	CAPN15
row	1021	CAPN2
row	1022	CAPN3
row	1023	CAPNS1
row	1024	CAPRIN2
row	1025	CAPZA1
row	1026	CAPZA2
row	1027	CARD11
row	1028	CARD16
row	1029	CARD19
row	1030	CARD6
row	1031	CARHSP1
row	1032	CARM1
row	1033	CARMIL1
row	1034	CARMIL2
row	1035	CARNMT1
row	1036	CARS2
row	1037	CASC3
row	1038	CASD1
row	1039	CASK
row	1040	CASKIN2
row	1041	CASP10
row	1042	CASP2
row	1043	CASP3
row	1044	CASP4
row	1045	CASP6
row	1046	CASP7
row	1047	CASP8
row	1048	CASP9
row	1049	CASS4
row	1050	CAST
row	1051	CASTOR1
row	1052	CASZ1
row	1053	CAT
row	1054	CAV1
row	1055	CAVIN1
row	1056	CAVIN3
row	1057	CBFB
row	1058	CBL
row	1059	CBLB
row	1060	CBLL1
row	1061	CBLN3
row	1062	CBR1
row	1063	CBR3
row	1064	CBR4
row	1065	CBS
row	1066	CBX3
row	1067	CBX4
row	1068	CBX5
row	1069	CBX6
row	1070	CBX7
row	1071	CBY1
row	1072	CC2D1A
row	1073	CC2D1B
row	1074	CCAR2
row	1075	CCDC102A
row	1076	CCDC106
row	1077	CCDC107
row	1078	CCDC112
row	1079	CCDC117
row	1080	CCDC12
row	1081	CCDC124
row	1082	CCDC127
row	1083	CCDC134
row	1084	CCDC136
row	1085	CCDC137
row	1086	CCDC138
row	1087	CCDC14
row	1088	CCDC141
row	1089	CCDC142
row	1090	CCDC15
row	1091	CCDC163
row	1092	CCDC167
row	1093	CCDC171
row	1094	CCDC18
row	1095	CCDC186
row	1096	CCDC22
row	1097	CCDC25
row	1098	CCDC28A
row	1099	CCDC28B
row	1100	CCDC32
row	1101	CCDC34
row	1102	CCDC43
row	1103	CCDC47
row	1104	CCDC50
row	1105	CCDC51
row	1106	CCDC57
row	1107	CCDC59
row	1108	CCDC6
row	1109	CCDC61
row	1110	CCDC66
row	1111	CCDC69
row	1112	CCDC7
row	1113	CCDC71
row	1114	CCDC71L
row	1115	CCDC78
row	1116	CCDC82
row	1117	CCDC85B
row	1118	CCDC85C
row	1119	CCDC88A
row	1120	CCDC88B
row	1121	CCDC88C
row	1122	CCDC9
row	1123	CCDC90B
row	1124	CCDC91
row	1125	CCDC92
row	1126	CCHCR1
row	1127	CCL1
row	1128	CCL28
row	1129	CCL3
row	1130	CCL4
row	1131	CCL4L2
row	1132	CCL5
row	1133	CCM2
row	1134	CCNA1
